"","author_id","id_str","public_metrics.x.retweet_count","public_metrics.x.reply_count","public_metrics.x.like_count","public_metrics.x.quote_count","public_metrics.x.impression_count","created_at.x_date","text","profile_image_url","description","public_metrics.y.followers_count","public_metrics.y.following_count","public_metrics.y.tweet_count","public_metrics.y.listed_count","screen_name","name","created_at.y_date","location"
"3721","889568289726312450","1570039232797806593",     0,     0,     1,     0,     0,"2022-09-14","@PalmBeachB @CharlieCrist @GovRonDeSantis Greatest governor for fascism and COVID deaths","https://pbs.twimg.com/profile_images/1602528499075629056/LrGqAxOU_bigger.jpg","she/her/deal with it! End AIPAC; WOKE IS A VERB ;Medicare 4 all; I stand with The Squad ; Proud of my responsible adult children;RUN DONALD RUN!!!",    921,   1826,  37817,     11,"margaretcox2299","Margaret","2017-07-24","Florida, USA"
"3722","782733789277609984","1570098947305119745",     0,     0,     2,     0,     0,"2022-09-14","@DonaldJTrumpJr When your dad is the one who suggested we look into injecting household disinfectant as a cure for Covid, and nuking a hurricane, ya might want to consider the wisdom of referring to someone else as “dumb”.","https://pbs.twimg.com/profile_images/1443646869473841154/QrxYtSCx_bigger.jpg","What if the Hokey Pokey really IS what it's all about? It's only fatal once. The rest of the times you will live through it. Just a question of how. 🏳️‍🌈",   4693,   4887,  57116,     11,"davidnelsonORL","David Nelson","2016-10-03","Orlando, FL"
"3723","355741262","1570149950859923456",     0,     0,     0,     0,     0,"2022-09-14","@Jim_Jordan Remind us what the unemployment rate was? How many people were dying of Covid every day?","https://pbs.twimg.com/profile_images/1496697438979174402/xb4FBjK8_bigger.jpg","Calculating every day how much longer I need to work before I retire. #voteblue #bidenharris #IStandWithUkraine #LGM",    348,    379,  35423,      9,"EW_HR","Elliot Harris","2011-08-15","New York, USA"
"3724","1518716552085917702","1570145434345013248",     0,     0,     0,     0,     0,"2022-09-14","@BoyerKathy @JoJoFromJerz No, he didn’t. The economy was pure 💩 under Obama as well. Also the handling of Covid under Biden was another 💩 show. Your perception on what may have been has a very weak basis.","https://pbs.twimg.com/profile_images/1587529477139087365/xPEVEiZv_bigger.jpg","Proud Father, Husband, And Native American 🇺🇸 with conservative values. 🍊",    236,    359,   2511,      6,"Mikebickle81","Daddy Bickle","2022-04-25","Saint Augustine, Florida"
"3725","32817005","1570140054609084416",     1,     1,     3,     0,     0,"2022-09-14","@StenHelmfrid @RepTomSuozzi So I followed up w @Xavier_Gimeno and told him the details.We will most likely have a hearing in the US re COVID; LC; ME CFS so just ignoring everything that happened (or rather) didn't happen re: systemic abuses w SSA; NIH funding; known issues dating back to 1996 isn't an ans","https://pbs.twimg.com/profile_images/1558034314641670144/ekhTBrVH_bigger.jpg","ME/CFS; post viral Epstein Barr.Disability advocate; lover of the ocean; sunshine; natural medicine; love our liberties;hate our shortcomings;proud American",    868,   5003,  20840,      2,"shasha55","sharon cohen","2009-04-18","Fort Lauderdale, FL"
"3726","19412404","1570138793587376135",     0,     1,     0,     0,     0,"2022-09-14","I checked this out and found this: Reason for high inflation: Current high inflation rate can be attributed to many different factors, many which are a result of the Covid-19 pandemic.","https://pbs.twimg.com/profile_images/725845035862745088/gnOftvyO_bigger.jpg","Love to keep up with politics",    664,    926,  72433,     20,"lawyer822","Marie","2009-01-23","Texas"
"3727","281112478","1570133031863701507",     3,     0,    30,     0,     0,"2022-09-14","@bluestein @GovKemp what does that even mean? He was a bad governor during covid and he’s a bad governor for women. Vote for people who support a woman’s right to choose! @staceyabrams @senatorjen @BeeForGeorgia @JoshforGeorgia","https://pbs.twimg.com/profile_images/1507729799166496769/BF84p5gB_bigger.jpg","First Falcons, now Colts. Glass half full.",    211,   1855,  32629,      2,"themaze2","Beth","2011-04-12","Fulton Co. Georgia"
"3728","19156805","1570199164356640773",     0,     1,     1,     0,     0,"2022-09-14","@ClaudeRivet1 @WilkowMajority And guess what. That vaccine saved your life. So thank President Biden for the mandate that keeps you alive today from the TrumpXi virus","https://pbs.twimg.com/profile_images/1251619259240906756/4ZMGdqjQ_bigger.jpg","",    669,   2436,  29284,      6,"comptixking","Eric Marinbach","2009-01-18","New York"
"3729","847887221390663680","1570186622020489218",     0,     0,     2,     0,     0,"2022-09-14","@vilstrat @joncoopertweets Got back just before Covid.  Before Europe got to work with Syrian refugees in Greece (2016) Very humbling experience. They were all so grateful for us and our medical team. Kindest people considering their plight.","https://pbs.twimg.com/profile_images/1467700241411411969/jqubgafJ_bigger.jpg","Retired, grandma to 2 beautiful girls, liberal Democrat, 6yr breast cancer survivor, imperfect  Christian, fair minded, #BlueCrew, pro-choice no dms🌊",   5104,   5588,  48228,      3,"BarbaraHartnes5","Barbara Hartness","2017-03-31","Washington, USA"
"3730","859830927631032321","1570165076799234050",     0,     0,     0,     0,     0,"2022-09-14","@Jim_Jordan Because Fed was doing QE to save the economy from effects of Covid that Donny mismanaged you hack","https://pbs.twimg.com/profile_images/1196813399536979968/S4YnY00d_bigger.jpg","West Point graduate, former Army officer, combat veteran, retired CFP & RIA, investment bank associate, real estate investor",    505,    759,  96925,      5,"JSeramba","James Seramba","2017-05-03","Charlotte and Wilmington NC"
"3731","1265300978502426625","1570237315150118914",     0,     0,     1,     0,     0,"2022-09-15","@Mike_Pence Yeah, insurrections, jailing children, making the rich richer, accepting support from Russia, causing race riots, dividing the country, stealing covid funds, aiding and abetting a pandemic, blackmailing Ukraine, Yada, Yada, Yada. Can't wait to see what else you have in store.","https://pbs.twimg.com/profile_images/1452627524564013060/e-jfzDvd_bigger.jpg","I am a Woke Mathamatician and a stable genius I'm a liberal member of the resistance and a Patriotic Veteran, #VoteBlue, #BLM, #LGTBQ,
  Слава Україні!",   8209,   9028,  20641,      2,"GeorgiaRitchot1","Prosecute 45 NOW! @EdRitchotteSr@union.place","2020-05-26","Here There and Everywhere"
"3732","46140447","1570205144452669440",     0,     1,     0,     0,     0,"2022-09-15","@DCameronSmith @mattmurphyshow @fmtalk1065 Not what I mean. I’m certainly not against spending and low interest. I’m just throwing in the rest of the story for you, per 90% of reputable economists. Unless Biden is responsible for inflation globally, there are probably other levers. China supply, Covid, Ukraine war, etc","https://pbs.twimg.com/profile_images/1549084553951821825/gcj0-_gy_bigger.jpg","Climate change reporter @reckonnews Royal Navy veteran, Columbia University 12’. Scottish-grown, Alabama on loan. Passions include cats and being alone.",   2558,   1829,  13761,    122,"Charress","Christopher Harress","2009-06-10","Mobile, AL"
"3733","31307961","1570202860159176705",     0,     0,     0,     0,     0,"2022-09-15","@Randoherbert @gcochran99 @Inductivist They tried to get people to think that at an early point w covid. I am pretty distant from it all but I was surprised how pox was described when it was the villain of homeland security exercises - then when it spread was suddenly no big deal.","https://pbs.twimg.com/profile_images/138442373/ccicon_bigger.jpg","A site about the good life in Circle C, where the best of Austin reside.",     76,    342,   5261,      6,"circlecrules","CC Rules","2009-04-15","Austin, Texas "
"3734","3062234262","1570314349784272896",     0,     0,     0,     0,     0,"2022-09-15","@ACTBrigitte Lady your getting lambasted for your tweet, Rand Paul is a joke and Dr. Fauci got us through Covid! You might want to delete your ridiculous tweet!","https://pbs.twimg.com/profile_images/1481538140452143104/BaKvYsHd_bigger.jpg","Teacher/counselor🦋love visiting my kids at University of Texas🤠Retired School counselor/AD, Bachelors and Masters from Texas Tech❤️🖤",    542,   1052,   9469,      0,"PinkDiamonds56","Bunnybee","2015-03-05","Panhandle,Dallas,Fort Worth,NM"
"3735","23995463","1570296319088136192",     0,     0,     1,     0,     0,"2022-09-15","@mnmusician2002 @GerryMa30999894 @JoJoFromJerz TFG was a COVID denier , the refused to do much about the pandemic, until it was too late !!  The shutdown kept everyone at home and that’s why gas prices dropped.  Nobody was driving !! It’s called SUPPLY &amp; DEMAND!","https://pbs.twimg.com/profile_images/1490844007534006274/3UpCxYTZ_bigger.jpg","Grew up in Portland OR. A Vancouver WA resident since 1980 (it’s considered part of the PDX metro area) Retired since 2015. pic: Monument Valley, AZ 10/12/22",    290,    465,  20010,      0,"CindiCurtin324","Cindi Curtin💙🇺🇸","2009-03-12","Vancouver, WA"
"3736","246830956","1570266456528486407",     0,     0,     0,     0,     0,"2022-09-15","@GOPChairwoman It beats being dead under the former guy's guidance. Either from dying of COVID or of starving to death because there wasn't any food available.","https://pbs.twimg.com/profile_images/1541589650384502784/2b9-ahdd_bigger.jpg","Madonna. Cher. Oprah. Tom.",    200,    290,  32351,      2,"someguynamedtom","Tom is not a republitard criminal","2011-02-03","Massachusetts, USA"
"3737","1324336020582764544","1570249030034391041",     0,     0,     0,     0,     0,"2022-09-15","@Mcgarver @drmikehart @kelliwardaz @LinkedIn @joerogan @AlexBerenson Yes they are, when I got back last September, I got them just before Biden took them away from Florida. A group of us were all in our '70s. We all got it. We just got COVID recently. Had no problems at all other than the nagging cough for a bit. I never had a fever or headache","https://pbs.twimg.com/profile_images/1605237663304503304/whlTa8UZ_bigger.jpg","A mother, grandmother and great grandmother who is fighting the fight to save our Constitution til My last breath.",    361,    129,  14716,      0,"Christi45798852","Christine H","2020-11-05","Florida, USA"
"3738","40600339","1570419549152870401",     0,     2,     0,     0,     0,"2022-09-15","@methylmike @nytimes I don’t get it. I thought you were going to explain how Biden caused inflation. I thought it was the ramp up of post Covid economy combined with the war in Ukraine but I welcome your take","https://pbs.twimg.com/profile_images/1609339058727096320/DcbBCqHf_bigger.jpg","i can look you dead in the eye and sing the whole almond joy/mounds jingle",    342,    921,  34298,     21,"bushmush","Russian Sausage Tycoon","2009-05-17","Warrenville, IL"
"3739","1225663446865154050","1570402850974625792",     0,     1,     1,     0,     0,"2022-09-15","@passiontwisted @SquidWX What about those of us that think the government has no place in our doctor's offices?

I'm as opposed to mandatory vaccine mandates, especially to a vaccine that appears to not really work, under threat of firing, as I am to abortion bans under threat of prison.","https://pbs.twimg.com/profile_images/1611487852935761942/w7mc9ybD_bigger.jpg","KeystonePRIME - LSM - WeatherNation - The Foliage Report -  Licensing: @livestormsmedia",   1302,   2646,  12606,      8,"KeystonePRIME","B. Dean Berry","2020-02-07","Pittsburgh, PA"
"3740","815320177160192000","1570402465740193794",     0,     0,     0,     0,     0,"2022-09-15","@Crimsontider Kemp was also supposed to get rid of Common Core.  My daughter suffered in math in 2nd and 3rd grades (right before the Covid-19 Pandemic) due to Common Core.","https://pbs.twimg.com/profile_images/815675443940655105/mrePmc3Y_bigger.jpg","Hunter, Southerner, Conservative, #2A supporter. My quest: get in touch with my inner-Redneck!🧢 #MolonLabe 🇺🇸America: love her or leave her!🇺🇸",    401,    721,   1883,      1,"_Mark_Gainey_","Mark Gainey","2016-12-31","Gwinnett County, GA, USA"
"3741","271927117","1570371960856526851",     0,     1,     4,     0,     0,"2022-09-15","@MsPicklesP @reilly_kj @moriarty618 @Ainosterhaspie @ajzeigler Send them back over the border...Governors still have Emergency Powers to deal with Covid, extended by Biden.  The illegals are not Vaxxed...send them back due to Biden order requiring Vaccination","https://pbs.twimg.com/profile_images/1422905848016297991/u7-cMdI4_bigger.jpg","Media Watchdog. 
Not Afraid To Call Out Your BS. 
Stop Touching Your Snot Diaper Mask.

@UCF Alum...

2017 #NationalChampions",   1476,   1848, 259408,     58,"DWF57","Daniel Freer⚔","2011-03-25","Winter Park, Florida"
"3742","330954662","1570457374019952640",     0,     0,     0,     0,     0,"2022-09-15","@Jim_Jordan You are brainless!  All this was because 45 couldn’t tell us the Covid virus was here for 5 months!  We are in this situation because of him.  Anyone that backs 45 will not be in office like you!","https://pbs.twimg.com/profile_images/628763024141062144/CdeHjBFX_bigger.jpg","Diane (keller) Slonim. Married 30 years with 2 sons. lives in Lancaster, Ohio.  Proud democrat, believes in science and math.",    161,    214,   8951,      0,"deeslonim","Diane Slonim","2011-07-07","Location not disclosed by user"
"3743","876556212795559936","1570442572275027971",     0,     0,     0,     0,     0,"2022-09-15","@robreiner Hey Democrat.  You party has had 2 years in power.  Results-open border- outrageous inflation -gas prices higher - division amongst the races . Afghan debacle- politically weaponized DOJ - A war in the Ukrainian- China threatening  Taiwan - increase in Covid deaths than prev adm","https://pbs.twimg.com/profile_images/1372645556011556867/tvs1Dv3k_bigger.jpg","I am a father to two beautiful daughters. I am a Republican and support MAGA . I am an Army Veteran . I also have a beautiful and sweet girlfriend. 🇺🇸🇺🇸MAGA",   1830,   1814,   1978,      0,"Williamhuck4","William huck","2017-06-18","Location not disclosed by user"
"3744","438774029","1570438064777871363",     0,     0,     1,     0,     0,"2022-09-15","Mental impression from bromance meeting of former European supermodel Vlad Putin&amp; fathead Xi Jingping - everybody in the room masked for covid except Xi&amp;Vlad who are parked 30 ft from everybody else.These two are so afraid covid because they sprang it on us go look at the tape.","https://pbs.twimg.com/profile_images/1285242633397444610/KA-4673C_bigger.jpg","I'm a Shoppin' and Deliverin' Shaman!",    146,    499,   2741,      3,"rjwesquire","Richard John Walters","2011-12-17","Ocean Grove, NJ"
"3745","106238997","1570431641465782275",     4,     0,    32,     0,     0,"2022-09-15","The good news is that despite Covid, our craven politics, our divided churches, our burnt out pastors, young people leaving the church and those melting ice caps-Christ still died for us and we have been adopted as children of God. Cheer up!","https://pbs.twimg.com/profile_images/1104292103/Rich_headshot_bigger.jpg","President Emeritus of @WorldVisionUSA and author of ‘The Hole in Our Gospel.' My new book ‘Lead Like it Matters to God’ is available now at ",  58971,    721,   7162,    700,"RichStearns","Rich Stearns","2010-01-18","Federal Way, Washington"
"3746","23685445","1570427730981945344",     0,     1,     0,     0,     0,"2022-09-15","@SamMich43003551 @JelkaCroucher @mmatesky @PJandShannon @BrandiKruse @GovInslee No. The ones who are most at risk for severe illness from Covid.

You can’t argue that Denmark is some kind of anti-vax country when over 80% of their population is vaccinated against Covid.","https://pbs.twimg.com/profile_images/1226212897652477957/-9fFZkMk_bigger.jpg","WA native back home after time in DC & Nashville. #Girldad, Seattle sports fan, int’l trade nerd, liberal AF. 🏳️‍⚧️ Likes: politics,🍺,food,🏕,🌧,🐈,🏔",   1021,   1234,  69131,     64,"RyMB","Ryan","2009-03-10","Washington, USA"
"3747","59191679","1570426875188744194",     0,     1,     0,     0,     0,"2022-09-15","I believe most Coloradans are still recouping impacts from Covid, most just trying to make it. Cost of living has gotten way more expensive. Prop 122 sounds great for treating mental health but IF it’s too $$$ for all Coloradans and serves only a select few then I question it. 3/","https://pbs.twimg.com/profile_images/725594254949502977/SwS3g6k9_bigger.jpg","Denverite Advocate & Activist. Cofounder @expungecolorado. I play 🎻, amplify social causes & help change laws.",   2188,   3534,   7431,    148,"melanierose","Melanie Rose Rodgers","2009-07-22","Denver, CO"
"3748","1539024703070904321","1570422796886343682",     0,     0,     0,     0,     0,"2022-09-15","@kimrubio21 @tedcruz You have know idea what an assault weapon is. A rock can be a weapon you assault someone with. Ted Cruz is right. Put these violent individuals to death, give teachers the right to carry, and use the Covid money given to school to make them safer.","https://pbs.twimg.com/profile_images/1539025276490985478/tr55Ukcc_bigger.jpg","Pastor of a small church in Alabama. Love my God, family, and country. The truth told by our creator is the only truth. We can’t turn God’s commands into ?????.",     47,    140,   2768,      0,"Steven242424_","Steven","2022-06-20","Location not disclosed by user"
"3749","762867913","1570501078403391488",     4,     0,    19,     0,     0,"2022-09-15","If @rondesantisFL is using COVID FUNDS to send illegal immigrants further into the US, it’s not only illegal but FRAUDULENT. NOT Only weak on crime but committing crime! @POTUS","https://pbs.twimg.com/profile_images/1499087875903832070/Q9Ql4laz_bigger.jpg","#BLM Blocking #magats,bots, Anti-Vaxxers and Pro-LIARS. 22 years DoD-Retired. AMERICA has no KKKs! 🌊 🏳️‍🌈StandWithUkraine 🇺🇦 @gop=rape/incest. CATS RULE",   3509,   4472, 109926,     31,"Phost3","PAUL BORN IN FLORIDA B4 COMMIE Q NAZI PERV @GOP","2012-08-17","Florida, USA"
"3750","744432249030877184","1570493417041580033",     0,     0,     0,     0,     0,"2022-09-15","I’m  in WA state. On October 31 @GovInslee lifts the emergency restrictions from the Covid Pandemic. Funny thing is the 31 is Halloween, so they are ending the pandemic of mask wearing on the one day that everyone will want to wear a mask. Isn’t it ironic? 😆","https://pbs.twimg.com/profile_images/1586554061297713152/GeJ63Vp1_bigger.jpg","",     58,    328,    433,      2,"CassieDPearson8","Cassie D. Pearson","2016-06-19","Washington, USA"
"3751","1265682481","1570472134538928128",     0,     1,     0,     0,     0,"2022-09-15","@HorizonEyes4L @POTUS Our local news 1 evening over 3 months ago. Of course health care for all would be fantastic. With telehealth though, so many options are now available. I have gone online &amp; found telehealth sources for literally everything I need. It's easy &amp; affordable. I have Covid &amp; got a 3/","https://pbs.twimg.com/profile_images/1550852859910127616/wb2m7zFY_bigger.jpg","Mom, wife, NICU RN, rescue kitten foster. I write long Twitter threads! Blue dot in a sea of Red raising my voice trying to be heard. Country over party always!",    357,    829,  10654,      3,"AustenMu","Austey M.","2013-03-13","Springfield, MO"
"3752","33822458","1570536384590647296",     0,     0,     0,     0,     0,"2022-09-15","@ElonMus42092551 @RobertW63206440 @NoLieWithBTC @tedcruz People who have been vaccinated have a much lower chance of major complications from COVID-19.  There is no study that shows reinfection is higher with those who have been vaccinated.","https://pbs.twimg.com/profile_images/947425431531159553/QGqXs9dI_bigger.jpg","Night owl,
Kilt wearer,
Computer nerd, 
Pool player
'Nooking fo' nub in all the wong pwaces'
Chronic ADHD sufferer,
Oh, look, squirrel!
He/Him/Dude",     46,    497,   1187,      0,"NoredTheDragon","Nored","2009-04-21","With Carmen Sandiego"
"3753","1360156843","1570512014837190657",     0,     0,     0,     0,     0,"2022-09-15","@RachelBitecofer I am hearing that @GregAbbott_TX may be hiding the numbers, much like @GovRonDeSantis did with the number of COVID-19 deaths.","https://pbs.twimg.com/profile_images/1490877098143145986/KMzd8nrN_bigger.jpg","REPUBLICANS WANT TO STEAL OUR SOCIAL SECURITY, MEDICARE, MEDICAID & ACA #JesusWasProChoice #DEMOCRACY. #RepublicansAreCorrupt  😷🏴‍☠️🌊🌊🌊🌊",   2189,   4949, 109027,     26,"jamieob256","Jamie O'Brien","2013-04-17","New York, NY"
"3754","271927117","1570727124113457153",     0,     2,     9,     0,     0,"2022-09-16","@BoSnerdley Really needed to send illegals back home...not to another part of America

With COVID Emergency Orders extended by Biden, DeSantis could have returned illegals back to originating country for not having COVID Vaxx...required by Biden Admin to enter US","https://pbs.twimg.com/profile_images/1422905848016297991/u7-cMdI4_bigger.jpg","Media Watchdog. 
Not Afraid To Call Out Your BS. 
Stop Touching Your Snot Diaper Mask.

@UCF Alum...

2017 #NationalChampions",   1476,   1848, 259408,     58,"DWF57","Daniel Freer⚔","2011-03-25","Winter Park, Florida"
"3755","17291075","1570792840573386754",     0,     0,     1,     0,     0,"2022-09-16","Trumps mishandling of covid lead to a million deaths. People are still dying from covid. But instead of accepting immigrants to fill the vacant jobs , reoublicans are going with a forced birth agenda. Guees they dont they dont know newborns can't work","https://pbs.twimg.com/profile_images/1501378385754349569/utQvxbVW_bigger.jpg","I was born in VIrginia and  I am still alive so far so good🌊",   2858,   3617,  88525,      2,"Simplymarvlous","Marvlous 🌊 🐱🌈🔬","2008-11-10","Georgia"
"3756","859830927631032321","1570775329140273153",     0,     0,     0,     0,     0,"2022-09-16","@Jim_Jordan Of course a 1000 Americans were dying a day from Covid and the economy was in awful shape","https://pbs.twimg.com/profile_images/1196813399536979968/S4YnY00d_bigger.jpg","West Point graduate, former Army officer, combat veteran, retired CFP & RIA, investment bank associate, real estate investor",    505,    759,  96925,      5,"JSeramba","James Seramba","2017-05-03","Charlotte and Wilmington NC"
"3757","1422543819015397376","1570772486748504070",     0,     0,     1,     0,     0,"2022-09-16","My opinion - the Fed should not raise rates at all next week. Europe is in bad shape, China continues to shut down because of Covid - America is only game in town - do we want to break inflation by breaking America’s Economy too. Inflation is coming down Ex Lehman Trader","https://pbs.twimg.com/profile_images/1442868651741179906/F7ku0q-X_bigger.jpg","Systemic Scleroderma Warrior 13years. Ex President/ Owner Golden Oaks Golf Club, Ex Lehman Trader. trump and radical GQP resistor. BLM and All Lives Matter🐕‍🦺",    803,   1924,  10585,      2,"jody_folk","jody folk","2021-08-03","Notthwest of Philly"
"3758","33641851","1570768966678908929",     0,     0,     0,     0,     0,"2022-09-16","@OneCrabbyGoat @youdontsayhmm @Bladeandbarrel @NBSaphierMD @RandPaul Strange that everyone I know that has been vaccinated has had Covid multiple times. None of the people I know who are unvaccinated had Covid more than once.","https://pbs.twimg.com/profile_images/1532868484480135168/i6p-JAIe_bigger.jpg","iTunes: ",   1579,   1206,   6442,     60,"sleepthiefmusic","ＳＬＥＥＰＴＨＩＥＦ","2009-04-20","Utah-United States"
"3759","33067161","1570740210832642051",     0,     1,     0,     0,     0,"2022-09-16","@AtlBlackQueen @staceyabrams @BrianKempGA He is using COVID-19 relief dollars that could have saved the 30K people who died in our state from it. What's crazy is that the people who is receiving this money likely don't even vote or they likely won't vote for him...","https://pbs.twimg.com/profile_images/1518407444287954946/hpDijOg2_bigger.jpg","If the TWEETS EXPRESSED on MY TL BOTHERS you GET OVER IT! Learn to LOVE, LIVE, LAUGH,&PRAY doing anything else is a waste of time!",    348,    754,  24882,     33,"_HazelEyeBeauty","Dominique Deveraux's Burner Account","2009-04-19","In the shelter of God's arms."
"3760","1255521745","1570839400719974400",     0,     0,     0,     0,     0,"2022-09-16","@Jim_Jordan But more risky. Putin controlling our president, Covid, China, Korea.","https://pbs.twimg.com/profile_images/1418596105022054407/k5_FfvtE_bigger.jpg","CEO. fighter. Cuban and American 🇨🇺🇺🇸. Miami.#IAQ. Equipment rep.#305! Miami.",    987,   1420,   3914,      0,"jcmenocal","JC Menocal","2013-03-09","Miami, FL"
"3761","3976518680","1570828190347857921",     0,     0,     0,     0,     0,"2022-09-16","@ACTBrigitte If we had 50 governors like Ron DeSantis, the first amendment would be dead and three times as many of us would’ve died of Covid.","https://pbs.twimg.com/profile_images/822302803104120832/WhqgnbyF_bigger.jpg","CPA, political moderate, USC Trojans Alum, Los Angeles Lakers fan, stock investor and avid tennis player PS: I am like Dexter, I only troll trolls",    590,    586,  42249,      9,"andy_mccormac","Andy McCormac","2015-10-22","Marina del Rey, CA"
"3762","42270270","1570810943386562567",     0,     2,     1,     0,     0,"2022-09-16","So let me get this right: DeSantis used $12M of Covid funds appropriated to florida to transport migrants? $12M that could have gone to the Covid response his state has butchered with the help of dr. Joseph ladapo (who Nigerians don’t claim by the way), wow 😮","https://pbs.twimg.com/profile_images/1499666709145337856/maipRESk_bigger.jpg","Epidemiology | Health Security | Policy | Diplomacy Current: Policy Advisor @DHScwmd via @AAAS_STPF Previous: @EndingPandemics @MDHealthDept @WHOWPRO @PAHOWHO…",   1154,    748,  21317,     18,"jr_tnd","j/jay/járè","2009-05-24","B’more via Lasgidi, ABJ & Ib. "
"3763","2184724049","1570803015401238530",     0,     0,     0,     0,     0,"2022-09-16","@tedcruz Hey Ted! The governor of Massachusetts is a REPUBLICAN! Those 50 migrants were treated compassionately and kindly by the residents of Martha's Vineyard. They were taken in and given food, beverages, a bed to sleep on, COVID tests and a church service. They were treated HUMANELY.","https://pbs.twimg.com/profile_images/1580455038819893249/Mwm1WJJg_bigger.jpg","Happy Wife of 27 years. Loving Daughter, Mom, MeMe and Dog Mom of 3 and Cat Mom of Bumper",    106,    464,  11831,      1,"HartranftMicki","Micki de","2013-11-17","Pennsylvania, USA"
"3764","15645069","1570880969854582786",     1,     0,     2,     0,     0,"2022-09-16","@GovRonDeSantis Thank you President Biden for moving the country forward, getting us past Covid, lowering gas prices, building our infrastructure, helping those that need it most, advocating for a woman's right to choose, and acting with grace while calling out those that attack our democracy!","https://pbs.twimg.com/profile_images/1534632611443888130/IuOAaOvu_bigger.jpg","Founder of NH&A, LLC. engineer, husband, grandfather, nerd. boat, fish, fly, mine crypto, putter around. nhirsch.eth, nhirsch.crypto",    744,   1067,  14350,     10,"nhirsch","Norman (nhirsch.eth)","2008-07-29","Juno Beach, FL"
"3765","152382410","1570875550268530693",    10,     3,    59,     0,     0,"2022-09-16","@drscottjensen Failed? Walz's record includes
✅5th best job growth in US
✅Top 5 states dealing with Covid
✅Middle class tax cuts
✅Emergency loan program for small business
✅Record low unemployment rate
✅Rising wages
✅Defend women's healthcare rights
✅Increased State education funds","https://pbs.twimg.com/profile_images/1506896904/Fracas_Timbers_bigger.jpg","Occasionally handsome, frequently brilliant and never enough followers...",    367,    828,  28157,      9,"WShaneSchmidt","Shane Schmidt","2010-06-05","Minneapolis, MN"
"3766","861727430","1570871678124851200",     1,     0,     5,     0,     0,"2022-09-16","@captivatingdork @antiLibmob @LundThf @HamRadioJoe @hrt6017 @jimaw63 @NatForTrump2024 @The_Prophet_Neo @JimlikesBB @AngryFleas @justasimplema20 @therealBFizzzle @Ramtard5 @MarkBatin @findtruthinside @chrisg409ubc @EricR42 @jbizzy6969 @RobertVonB1 @FrankGillilan13 @KD2NFC @Kellyring @Steve32540993 @marie745640 @CS8numbers @Charles15704403 @ThereseOSulliv2 @trevors241 @theProgEqualist @Sumbua8 @LanyJennifer @BarrennessBlack @Albatross101422 @sammk1964 @Rwhite506 @al_ravenna @TruthisnotT @IKnowNo45915048 @Animalsdonthate @Shopdogg2 @TinyDancer1477 @VinceGottalotta @young_bruce @waywardmegan15 @gmartinharp @lostandlovinit @Jetson77 @_RespectedAgain Biden took the vax , then said that if you took it you wouldn't get covid.
He was boosted and caught the virus twice.  Sheep follow the herd.
SHEEP.","https://pbs.twimg.com/profile_images/1079549582038781952/a2Y8WlBc_bigger.jpg","Army Vet, GOP conservative!! 👏👍
 🇺🇸🇺🇸 🇺🇸 MAGA 
I dont always agree with the herd.
no DM's please they will be ignored.",   7266,   7858,  46704,      6,"srasberry1","🇺🇸Steve Rasberry🇺🇸","2012-10-04","4th district Ohio, USA"
"3767","1415346823083008000","1570864477033365507",     0,     0,     0,     0,     0,"2022-09-16","@someguy12233 @JustJordyn24 @IrishAmerican27 @TimRunsHisMouth @timcollier1 False narrative...Biden on everything ...crime, closed border, economy, covid, who the big guy ...😉🤥🤥🤥🤥🤥 ""","https://pbs.twimg.com/profile_images/1537830792319193090/lM0Bzz1j_bigger.jpg","I love Patriots, they are my heroes. 
Use letters to create words to exercise my  1st amendment.
If you are mean to me.
I will kill you with kindness.",   4280,   4909,   9926,      5,"Brendabcdefghi","abcdefg","2021-07-14","Missouri, USA"
"3768","26025391","1570940927296032770",     0,     0,     0,     0,     0,"2022-09-17","@POTUS Wait.. you want us to be able to chose how we live our lives? (Laughs in draconian COVID vaccine rules)","https://pbs.twimg.com/profile_images/1520183289608294400/HBcHOO9w_bigger.jpg","",    170,    173,    875,      1,"OfficialPodo","Jason Podo","2009-03-23","Dyer, IN"
"3769","1075925589452881921","1570917496970186752",     0,     0,     0,     0,     0,"2022-09-16","@GovRonDeSantis I am requesting that @POTUS DEMAND the COVID-19 Relief funds Returned to the Government from Florida since he CLEARLY has not used it as it was intended for.  @GovRonDeSantis is a HUMAN TRAFFICKER who is committing a Political Statement USING HUMAN BEINGS to push his FAKE ISSUES.","https://pbs.twimg.com/profile_images/1610468983836131329/w0wjCsgL_bigger.jpg","“Liberty has never come from the government. Liberty has always come from the subjects of it. #Resist #Equality #DumpTrump #ArmyVeteran 🇺🇲#StrongerTogether",   2385,   3253,  11957,      3,"Lezdo69","Dawn Resists","2018-12-21","Florida, USA"
